card_strategy,base_strategy,legs,season,week,weekly_rank,game_id,matchup,side,result,straight_units,abs_pred_edge,market_residual,total_bin,line_provider
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2019,15,1,401132982,Miami (OH) at Central Michigan,under,win,0.9090909090909091,7.730601552823602,-9.5,56-63,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2019,15,1,401132979,Hawai'i at Boise State,under,win,0.9090909090909091,5.767467042625848,-23.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,3,1,401207120,SMU at North Texas,under,loss,-1.0,6.232163658894757,28.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,3,1,401215302,Texas State at UL Monroe,under,win,0.9090909090909091,5.452643689808407,-3.0,56-63,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,4,1,401212536,UCF at East Carolina,under,loss,-1.0,11.191689779745245,1.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,4,1,401237033,Georgia at Arkansas,under,win,0.9090909090909091,5.387125072715547,-6.0,49-56,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,5,1,401237094,Arkansas at Mississippi State,under,win,0.9090909090909091,12.16572291119202,-33.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,5,1,401212531,Tulsa at UCF,under,win,0.9090909090909091,9.563423861518768,-10.0,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,6,1,401236005,Texas at Oklahoma,under,loss,-1.0,6.257160410590686,23.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,6,1,401215308,Texas State at Troy,under,win,0.9090909090909091,5.203659514967027,-5.5,56-63,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,7,1,401212537,UCF at Memphis,under,loss,-1.0,6.988322149443381,22.0,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,7,1,401250215,Massachusetts at Georgia Southern,under,win,0.9090909090909091,6.129452175486091,-20.5,56-63,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,8,1,401247293,Nebraska at Ohio State,under,win,0.9090909090909091,12.474402962156129,-0.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,8,1,401212524,Tulane at UCF,under,loss,-1.0,10.340622955786127,14.0,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,9,1,401249002,Nevada at UNLV,under,win,0.9090909090909091,8.525537033573519,-3.5,56-63,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,9,1,401237117,Georgia at Kentucky,under,win,0.9090909090909091,7.63497734321739,-25.0,<=42,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,10,1,401253924,Arkansas State at Louisiana,under,win,0.9090909090909091,10.016326473801088,-21.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,10,1,401249009,Utah State at Nevada,under,win,0.9090909090909091,6.989002910643157,-15.5,56-63,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,11,1,401215331,Texas State at Georgia Southern,under,loss,-1.0,12.218071205418854,28.5,49-56,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,11,1,401234642,Wake Forest at North Carolina,under,loss,-1.0,9.014195295024852,41.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,12,1,401249019,San Diego State at Nevada,under,loss,-1.0,6.789249484261059,0.5,42-49,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,12,1,401247326,Indiana at Ohio State,under,loss,-1.0,5.290328460943844,9.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,13,1,401212513,SMU at East Carolina,under,loss,-1.0,10.8377380816772,18.0,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,13,1,401207191,North Texas at UTSA,under,win,0.9090909090909091,9.314580346701412,-1.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,14,1,401249879,Eastern Michigan at Western Michigan,under,loss,-1.0,10.12944247362149,27.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,14,1,401248781,Western Carolina at North Carolina,under,win,0.9090909090909091,5.651024167398783,-11.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,15,1,401259671,Coastal Carolina at Troy,under,loss,-1.0,6.6629165659735365,27.5,49-56,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,15,1,401249428,Utah at Colorado,under,loss,-1.0,5.4806156363327005,10.0,42-49,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,16,1,401265699,Air Force at Army,under,win,0.9090909090909091,7.224955648393828,-20.5,<=42,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2020,16,1,401247349,Northwestern at Ohio State,under,win,0.9090909090909091,5.924679706324995,-24.5,56-63,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,1,1,401281950,Central Michigan at Missouri,under,win,0.9090909090909091,8.540757290094811,-1.0,56-63,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,1,1,401282174,Marshall at Navy,under,loss,-1.0,7.442074427183878,9.5,42-49,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,2,1,401282623,Boston College at Massachusetts,under,loss,-1.0,7.140012443215402,16.0,56-63,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,2,1,401282189,Houston at Rice,under,loss,-1.0,7.105230492691958,0.5,49-56,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,3,1,401309852,USC at Washington State,under,win,0.9090909090909091,10.871973465904526,-2.0,56-63,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,3,1,401282076,Mississippi State at Memphis,under,win,0.9090909090909091,8.359754948533167,-3.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,4,1,401282204,Middle Tennessee at Charlotte,under,loss,-1.0,10.281507752251365,25.5,49-56,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,4,1,401309554,San José State at Western Michigan,under,win,0.9090909090909091,7.4479487325095,-36.0,56-63,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,5,1,401282650,Duke at North Carolina,under,win,0.9090909090909091,10.742954146547564,-29.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,5,1,401308835,Central Michigan at Miami (OH),under,win,0.9090909090909091,10.561617223047495,-11.0,49-56,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,6,1,401309616,Coastal Carolina at Arkansas State,under,win,0.9090909090909091,8.575756238367632,-2.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,6,1,401282769,Maryland at Ohio State,under,loss,-1.0,7.61957217363565,11.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,7,1,401282826,Army at Wisconsin,under,win,0.9090909090909091,10.02432383115152,-3.5,<=42,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,7,1,401309568,Ball State at Eastern Michigan,under,loss,-1.0,7.857085430480277,14.0,49-56,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,8,1,401310729,San José State at UNLV,under,loss,-1.0,10.48090127270402,3.0,42-49,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,8,1,401309624,Louisiana at Arkansas State,under,win,0.9090909090909091,9.866321829818377,-15.0,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,9,1,401310731,Hawai'i at Utah State,under,loss,-1.0,7.005936637092066,16.0,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,9,1,401282675,Boston College at Syracuse,under,win,0.9090909090909091,6.999238158339502,-24.5,49-56,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,10,1,401310253,Army at Air Force,under,win,0.9090909090909091,11.124163948380348,-2.5,<=42,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,10,1,401309581,Central Michigan at Western Michigan,under,loss,-1.0,8.676609505682412,7.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,11,1,401309587,Ball State at Northern Illinois,under,win,0.9090909090909091,10.519942797373478,-1.0,56-63,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,11,1,401309585,Toledo at Bowling Green,under,loss,-1.0,8.435900312699735,16.0,49-56,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,12,1,401282786,Michigan State at Ohio State,under,win,0.9090909090909091,7.913930282855815,-7.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,12,1,401282261,Marshall at Charlotte,under,loss,-1.0,7.846528787660583,15.0,56-63,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,13,1,401282153,Vanderbilt at Tennessee,under,loss,-1.0,8.074269993112413,1.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,13,1,401310752,UNLV at Air Force,under,loss,-1.0,8.073783572843544,12.5,49-56,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,14,1,401387250,USC at California,under,win,0.9090909090909091,8.524494092200374,-19.5,56-63,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2021,14,1,401282156,Western Kentucky at UTSA,under,loss,-1.0,6.864293312729115,15.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,1,1,401403966,TCU at Colorado,under,win,0.9090909090909091,5.537506880135425,-8.5,56-63,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,1,1,401405061,Illinois at Indiana,under,win,0.9090909090909091,3.964477515153129,-4.5,42-49,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,2,1,401405079,Arkansas State at Ohio State,under,win,0.9090909090909091,7.325238038693952,-11.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,2,1,401411108,Boston College at Virginia Tech,under,win,0.9090909090909091,7.267986175286344,-8.0,42-49,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,3,1,401403992,Fresno State at USC,under,win,0.9090909090909091,7.890280581937624,-9.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,3,1,401415217,Air Force at Wyoming,under,win,0.9090909090909091,6.902690341334574,-16.0,42-49,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,4,1,401404078,TCU at SMU,under,loss,-1.0,8.365244024080845,4.0,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,4,1,401403998,UCLA at Colorado,under,loss,-1.0,6.554256476011887,5.0,56-63,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,5,1,401415188,Brown at Rhode Island,under,win,0.9090909090909091,7.561758413331244,-18.0,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,5,1,401403904,Eastern Washington at Florida,under,win,0.9090909090909091,5.837180726987314,-2.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,6,1,401404089,TCU at Kansas,under,win,0.9090909090909091,9.446470402187726,-1.0,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,6,1,401404090,Texas at Oklahoma,under,win,0.9090909090909091,6.605242146813482,-16.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,7,1,401404094,Kansas at Oklahoma,under,loss,-1.0,7.684122943996046,28.0,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,7,1,401416623,Ohio at Western Michigan,under,win,0.9090909090909091,6.659350657300339,-14.5,56-63,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,8,1,401404099,West Virginia at Texas Tech,under,win,0.9090909090909091,9.030477854350185,-7.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,8,1,401413230,Eastern Washington at Cal Poly,under,win,0.9090909090909091,7.035625688309225,-48.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,9,1,401404103,TCU at West Virginia,under,loss,-1.0,7.680898849078784,2.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,9,1,401411148,Wake Forest at Louisville,under,loss,-1.0,7.204555514705928,3.0,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,10,1,401404141,Air Force at Army,under,win,0.9090909090909091,9.880893134862028,-20.5,<=42,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,10,1,401404030,Oregon at Colorado,under,win,0.9090909090909091,7.945650392809189,-3.5,56-63,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,11,1,401426605,Louisiana Tech at UTSA,under,win,0.9090909090909091,7.867911368701316,-10.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,11,1,401415656,SMU at South Florida,under,win,0.9090909090909091,6.164524197185624,-8.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,12,1,401404044,USC at UCLA,under,loss,-1.0,10.502326326798832,15.5,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,12,1,401405146,Indiana at Michigan State,under,loss,-1.0,8.32307106126085,22.5,42-49,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,13,1,401426385,Southern Miss at UL Monroe,under,win,0.9090909090909091,10.955149875668337,-20.0,49-56,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,13,1,401404046,UCLA at California,under,loss,-1.0,5.998562565861985,0.5,56-63,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,14,1,401437031,Purdue at Michigan,under,loss,-1.0,6.618695009187912,11.0,49-56,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2022,14,1,401437009,Clemson at North Carolina,under,win,0.9090909090909091,4.982220290887896,-15.0,63+,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2023,1,1,401525825,Texas Tech at Wyoming,under,loss,-1.0,5.468569685189147,14.5,49-56,consensus
hgb_under_3p5_consensus_2leg_top1_nonoverlap,hgb_under_3p5_consensus,2,2023,1,1,401520163,Central Michigan at Michigan State,under,win,0.9090909090909091,4.9524542164515175,-12.0,49-56,consensus
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,1,1,400869180,Hawai'i at Michigan,under,loss,-1.0,6.305015351035564,11.0,49-56,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,1,1,400869090,Hawai'i at California,under,loss,-1.0,5.0682476300282016,16.0,63+,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,2,1,400869430,Troy at Clemson,under,win,0.9090909090909091,10.697025273230008,-8.0,56-63,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,2,1,400869184,Georgia State at Air Force,under,loss,-1.0,9.386041551020105,9.0,49-56,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,3,1,400868996,Mississippi State at LSU,under,win,0.9090909090909091,10.228674395306218,-4.0,42-49,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,3,1,400869109,Arizona State at UTSA,under,loss,-1.0,9.395962686329131,2.0,56-63,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,4,1,400869285,App State at Akron,under,loss,-1.0,10.979380716133912,27.0,49-56,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,4,1,400869450,Syracuse at UConn,under,win,0.9090909090909091,10.251238457098134,-3.0,56-63,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,5,1,400869126,Arizona State at USC,under,win,0.9090909090909091,8.668008201944081,-2.5,63+,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,5,1,400869453,Louisville at Clemson,under,loss,-1.0,7.587294521387339,14.0,63+,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,6,1,400868914,Army at Duke,under,win,0.9090909090909091,14.240432585520068,-24.0,42-49,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,6,1,400869458,Georgia Tech at Pittsburgh,under,loss,-1.0,8.059107862308876,18.0,49-56,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,7,1,400869541,Tulsa at Houston,under,loss,-1.0,8.55617674698255,1.0,63+,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,7,1,400869223,Nevada at San José State,under,win,0.9090909090909091,6.686772161269504,-32.0,49-56,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,8,1,400869543,UCF at UConn,under,win,0.9090909090909091,15.867416560497848,-6.5,42-49,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,8,1,400869225,Hawai'i at Air Force,under,loss,-1.0,13.050216980759185,3.0,56-63,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,9,1,400869145,California at USC,under,win,0.9090909090909091,7.8837923279727615,-4.0,63+,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,9,1,400869391,Middle Tennessee at Florida International,under,loss,-1.0,6.519493782860732,14.5,56-63,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,10,1,400869477,Syracuse at Clemson,under,win,0.9090909090909091,9.519419557440296,-15.0,63+,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,10,1,400868930,BYU at Cincinnati,under,win,0.9090909090909091,8.8466997028777,-31.0,49-56,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,11,1,400869691,Minnesota at Nebraska,under,win,0.9090909090909091,8.193718154829337,-7.5,42-49,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,11,1,400869485,Pittsburgh at Clemson,under,loss,-1.0,7.6174450794327235,24.0,56-63,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,12,1,400869623,Oklahoma State at TCU,under,win,0.9090909090909091,12.23681664370923,-31.5,63+,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,12,1,400869332,Ball State at Toledo,under,win,0.9090909090909091,8.346077629700837,-12.5,63+,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,13,1,400869169,UCLA at California,under,win,0.9090909090909091,8.960543489627995,-24.5,63+,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2016,13,1,400869252,Boise State at Air Force,under,win,0.9090909090909091,7.640836055644723,-16.5,63+,teamrankings
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2017,1,1,400933829,Georgia Southern at Auburn,under,win,0.9090909090909091,9.763862942831048,-11.0,56-63,consensus
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,2017,1,1,400941789,UL Monroe at Memphis,under,loss,-1.0,8.078854370504585,4.5,56-63,consensus
