model,threshold,season,games,graded,wins,losses,pushes,hit_rate,hit_rate_minus_breakeven,hit_rate_wilson_low,hit_rate_wilson_high,net_units_1u_each,roi_per_1u,avg_market_residual,avg_abs_pred_edge
ridge,3.5,2020,212,208,104,104,4,0.5,-0.023809523809523836,0.43266816480748116,0.5673318351925188,-9.454545454545451,-0.04545454545454544,0.6698113207547169,5.82917888076448
ridge,3.5,2021,299,296,147,149,3,0.4966216216216216,-0.027187902187902235,0.44007091158839273,0.5532588998853987,-15.363636363636363,-0.0519041769041769,0.7675585284280937,5.604214859516319
ridge,3.5,2022,311,306,162,144,5,0.5294117647058824,0.0056022408963585235,0.4734678244728719,0.5846263759185539,3.272727272727275,0.010695187165775409,0.5353697749196141,4.940438142489504
ridge,3.5,2023,304,302,149,153,2,0.49337748344370863,-0.030432040365815205,0.4374281442191462,0.5494931902232582,-17.545454545454543,-0.05809753160746538,0.7220394736842105,4.778721293106891
ridge,3.5,2024,186,181,93,88,5,0.5138121546961326,-0.009997369113391219,0.4414701318708354,0.585580055965669,-3.454545454545454,-0.019085886489201405,2.368279569892473,4.477043538533348
ridge,3.5,2025,252,252,143,109,0,0.5674603174603174,0.04365079365079361,0.505730174407499,0.6271645542058305,21.0,0.08333333333333333,0.30952380952380953,7.0593577045482805
ridge,5.0,2016,252,248,125,123,4,0.5040322580645161,-0.01977726574500771,0.44221911879878967,0.5657223809375527,-9.36363636363636,-0.037756598240469195,0.5238095238095238,8.338623866590058
ridge,5.0,2017,185,183,81,102,2,0.4426229508196721,-0.08118657298985171,0.3725714489855463,0.5150338808767543,-28.36363636363636,-0.15499254843517135,-1.6675675675675676,7.219121855946184
ridge,5.0,2018,150,148,76,72,2,0.5135135135135135,-0.01029601029601035,0.4336699913960948,0.592673250508627,-2.909090909090908,-0.01965601965601965,1.08,6.6973840514062415
ridge,5.0,2019,131,129,65,64,2,0.5038759689922481,-0.019933554817275767,0.4187389371363667,0.588788825251319,-4.909090909090908,-0.03805496828752642,-1.7557251908396947,6.500330321092328
ridge,5.0,2020,121,119,62,57,2,0.5210084033613446,-0.0028011204481792618,0.4320064760431123,0.6086963477559917,-0.6363636363636349,-0.005347593582887688,0.5165289256198347,7.016398228794489
ridge,5.0,2021,147,145,72,73,2,0.496551724137931,-0.02725779967159281,0.41631514799793,0.5769663001993481,-7.545454545454545,-0.05203761755485893,2.2244897959183674,7.085571997595836
ridge,5.0,2022,117,115,59,56,2,0.5130434782608696,-0.010766045548654235,0.4227551447028166,0.6024885410099305,-2.363636363636364,-0.020553359683794473,-0.0641025641025641,6.234013253045505
ridge,5.0,2023,96,96,47,49,0,0.4895833333333333,-0.03422619047619052,0.39192689394846364,0.5880413757908035,-6.272727272727271,-0.06534090909090907,0.703125,6.081768375207617
ridge,5.0,2024,40,40,24,16,0,0.6,0.07619047619047614,0.44595619827393507,0.7365188938759863,5.8181818181818175,0.14545454545454545,0.875,5.9197936245629705
ridge,5.0,2025,116,116,63,53,0,0.5431034482758621,0.019293924466338264,0.4525238447819796,0.6309196339432711,4.272727272727275,0.03683385579937306,-0.3146551724137931,10.473905974530423
