model,threshold,season,week,game_id,home_team,away_team,line_provider,closing_total,actual_total_points,market_residual,pred_market_residual,side,result,total_bin,wind_bin,temp_bin,game_indoors_bool,precip_flag,snow_flag,home_conference,away_conference,fbs_vs_fbs
hist_gradient_boosting,1.5,2016,14,400926947,Navy,Temple,teamrankings,59.5,44.0,-15.5,1.825694824164712,over,loss,56-63,15-20,35-50,False,False,False,American Athletic,American Athletic,True
hist_gradient_boosting,1.5,2016,14,400926948,Western Kentucky,Louisiana Tech,teamrankings,78.5,102.0,23.5,2.9755413981826617,over,win,63+,0-5,35-50,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,14,400869856,Georgia Southern,Troy,teamrankings,53.0,52.0,-1.0,1.6117599742449058,over,loss,49-56,0-5,50-70,False,False,False,Sun Belt,Sun Belt,True
hist_gradient_boosting,1.5,2016,14,400869618,Oklahoma,Oklahoma State,teamrankings,74.0,58.0,-16.0,-2.9253018881011736,under,win,63+,0-5,35-50,False,True,False,Big 12,Big 12,True
hist_gradient_boosting,1.5,2016,14,400869859,South Alabama,New Mexico State,teamrankings,57.5,63.0,5.5,5.659994054756335,over,win,56-63,10-15,50-70,False,False,False,Sun Belt,Sun Belt,True
hist_gradient_boosting,1.5,2016,14,400869858,UL Monroe,Louisiana,teamrankings,53.0,33.0,-20.0,-2.266195762271603,under,win,49-56,15-20,35-50,False,True,False,Sun Belt,Sun Belt,True
hist_gradient_boosting,1.5,2016,14,400868886,West Virginia,Baylor,teamrankings,69.0,45.0,-24.0,5.551767371308339,over,loss,63+,5-10,35-50,False,False,False,Big 12,Big 12,True
hist_gradient_boosting,1.5,2016,14,400926943,Florida,Alabama,teamrankings,40.5,70.0,29.5,6.640401873844148,over,win,<=42,0-5,50-70,False,False,False,SEC,SEC,True
hist_gradient_boosting,1.5,2016,14,400869855,Texas State,Arkansas State,teamrankings,54.0,50.0,-4.0,-4.418284876863071,under,win,49-56,10-15,50-70,False,True,False,Sun Belt,Sun Belt,True
hist_gradient_boosting,1.5,2016,14,400926946,Penn State,Wisconsin,teamrankings,47.0,69.0,22.0,8.830458566399512,over,win,42-49,0-5,<=35,True,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,14,400926944,Virginia Tech,Clemson,teamrankings,58.5,77.0,18.5,2.71053777686461,over,win,56-63,5-10,50-70,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2017,1,400938887,Massachusetts,Hawai'i,consensus,60.0,73.0,13.0,2.6209464424171167,over,win,56-63,0-5,70-85,False,False,False,FBS Independents,Mountain West,True
hist_gradient_boosting,1.5,2017,1,400941786,San José State,South Florida,consensus,69.5,64.0,-5.5,1.8783877107741835,over,loss,63+,5-10,85+,False,False,False,Mountain West,American Athletic,True
hist_gradient_boosting,1.5,2017,1,400935257,Rice,Stanford,teamrankings,51.0,69.0,18.0,-3.2262406387680267,under,loss,49-56,20+,50-70,False,False,False,Conference USA,Pac-12,True
hist_gradient_boosting,1.5,2017,1,400938591,UCF,Florida International,consensus,56.5,78.0,21.5,1.7581123162266183,over,win,56-63,10-15,85+,False,False,False,American Athletic,Conference USA,True
hist_gradient_boosting,1.5,2017,1,400935230,Minnesota,Buffalo,consensus,51.0,24.0,-27.0,6.970209555996799,over,loss,49-56,5-10,50-70,False,False,False,Big Ten,Mid-American,True
hist_gradient_boosting,1.5,2017,1,400934493,Oklahoma State,Tulsa,consensus,71.5,83.0,11.5,-7.492515365585323,under,loss,63+,10-15,70-85,False,False,False,Big 12,American Athletic,True
hist_gradient_boosting,1.5,2017,1,400933828,Arkansas,Florida A&M,consensus,55.5,56.0,0.5,5.098737632567822,over,win,49-56,5-10,70-85,False,False,False,SEC,MEAC,False
hist_gradient_boosting,1.5,2017,1,400935229,Indiana,Ohio State,consensus,56.5,70.0,13.5,6.526783941719187,over,win,56-63,5-10,70-85,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2017,1,400941789,Memphis,UL Monroe,consensus,61.5,66.0,4.5,-8.078854370504585,under,loss,56-63,20+,50-70,False,True,False,American Athletic,Sun Belt,True
hist_gradient_boosting,1.5,2017,1,400935247,Arizona State,New Mexico State,consensus,69.0,68.0,-1.0,4.356940777429665,over,loss,63+,5-10,85+,False,False,False,Pac-12,Sun Belt,True
hist_gradient_boosting,1.5,2017,1,400944891,Eastern Michigan,Charlotte,consensus,59.0,31.0,-28.0,1.6434664766435394,over,loss,56-63,10-15,50-70,False,False,False,Mid-American,Conference USA,True
hist_gradient_boosting,1.5,2017,1,400938592,Florida Atlantic,Navy,consensus,64.0,61.0,-3.0,3.3989114137253646,over,loss,63+,5-10,85+,False,False,False,Conference USA,American Athletic,True
hist_gradient_boosting,1.5,2017,1,400935249,Colorado,Colorado State,consensus,69.5,20.0,-49.5,-4.2034116901047005,under,win,63+,5-10,70-85,False,False,False,Pac-12,Mountain West,True
hist_gradient_boosting,1.5,2017,1,400935250,Rutgers,Washington,consensus,54.5,44.0,-10.5,-5.965667277528653,under,win,49-56,0-5,50-70,False,False,False,Big Ten,Pac-12,True
hist_gradient_boosting,1.5,2017,1,400937446,Northern Illinois,Boston College,consensus,47.0,43.0,-4.0,-2.1077472388640484,under,win,42-49,5-10,50-70,False,False,False,Mid-American,ACC,True
hist_gradient_boosting,1.5,2017,1,400935233,Iowa,Wyoming,consensus,51.5,27.0,-24.5,8.398222068567952,over,loss,49-56,5-10,50-70,False,False,False,Big Ten,Mountain West,True
hist_gradient_boosting,1.5,2017,1,400937447,Clemson,Kent State,consensus,52.0,59.0,7.0,-2.1732183031855374,under,loss,49-56,5-10,70-85,False,False,False,ACC,Mid-American,True
hist_gradient_boosting,1.5,2017,1,400935234,Michigan State,Bowling Green,consensus,56.0,45.0,-11.0,7.654206957197572,over,loss,49-56,5-10,50-70,False,False,False,Big Ten,Mid-American,True
hist_gradient_boosting,1.5,2017,1,400935237,Penn State,Akron,consensus,63.5,52.0,-11.5,2.8989003738877255,over,loss,63+,0-5,35-50,False,False,False,Big Ten,Mid-American,True
hist_gradient_boosting,1.5,2017,1,400934495,Texas,Maryland,consensus,57.5,92.0,34.5,3.7329747208807222,over,win,56-63,0-5,70-85,False,False,False,Big 12,Big Ten,True
hist_gradient_boosting,1.5,2017,1,400933836,Missouri,Missouri State,consensus,62.0,115.0,53.0,3.327060989699468,over,win,56-63,0-5,70-85,False,False,False,SEC,MVFC,False
hist_gradient_boosting,1.5,2017,1,400935256,North Carolina,California,consensus,57.5,65.0,7.5,2.376700334595368,over,win,56-63,0-5,50-70,False,False,False,ACC,Pac-12,True
hist_gradient_boosting,1.5,2017,1,400937449,Miami,Bethune-Cookman,consensus,61.5,54.0,-7.5,4.0696655847476375,over,loss,56-63,0-5,70-85,False,True,False,ACC,MEAC,False
hist_gradient_boosting,1.5,2017,1,400937450,Pittsburgh,Youngstown State,consensus,64.5,49.0,-15.5,2.8985826177879535,over,loss,63+,10-15,50-70,False,False,False,ACC,MVFC,False
hist_gradient_boosting,1.5,2017,1,400933837,South Carolina,NC State,consensus,50.0,63.0,13.0,-3.9744712463995127,under,loss,49-56,5-10,70-85,False,False,False,SEC,ACC,True
hist_gradient_boosting,1.5,2017,1,400933830,Florida,Michigan,consensus,45.5,50.0,4.5,9.793560770935786,over,win,42-49,0-5,85+,True,False,False,SEC,Big Ten,True
hist_gradient_boosting,1.5,2017,1,400935236,Northwestern,Nevada,consensus,60.5,51.0,-9.5,5.501452400048605,over,loss,56-63,0-5,50-70,False,False,False,Big Ten,Mountain West,True
hist_gradient_boosting,1.5,2017,1,400934492,Oklahoma,UTEP,consensus,63.0,63.0,0.0,9.63389887831269,over,push,56-63,0-5,70-85,False,False,False,Big 12,Conference USA,True
hist_gradient_boosting,1.5,2017,1,400934573,Notre Dame,Temple,consensus,56.5,65.0,8.5,-1.6950150414869063,under,loss,56-63,10-15,50-70,False,False,False,FBS Independents,American Athletic,True
hist_gradient_boosting,1.5,2017,1,400944830,Boise State,Troy,consensus,59.0,37.0,-22.0,6.5415796339051555,over,loss,56-63,5-10,85+,False,False,False,Mountain West,Sun Belt,True
hist_gradient_boosting,1.5,2017,1,400933832,Southern Miss,Kentucky,consensus,57.0,41.0,-16.0,6.933455690430994,over,loss,56-63,0-5,85+,False,False,False,Conference USA,SEC,True
hist_gradient_boosting,1.5,2017,1,400933831,Georgia,App State,consensus,46.5,41.0,-5.5,5.2306785429539255,over,loss,42-49,5-10,70-85,False,False,False,SEC,Sun Belt,True
hist_gradient_boosting,1.5,2017,1,400934489,Baylor,Liberty,consensus,86.5,93.0,6.5,-2.430380188492571,under,loss,63+,5-10,85+,False,False,False,Big 12,Big South,False
hist_gradient_boosting,1.5,2017,1,400933829,Auburn,Georgia Southern,consensus,59.0,48.0,-11.0,-9.763862942831047,under,win,56-63,0-5,70-85,False,False,False,SEC,Sun Belt,True
hist_gradient_boosting,1.5,2017,1,400933834,Ole Miss,South Alabama,consensus,59.5,74.0,14.5,7.786328612874396,over,win,56-63,missing,missing,False,False,False,SEC,Sun Belt,True
hist_gradient_boosting,1.5,2017,1,400935235,Nebraska,Arkansas State,consensus,50.5,79.0,28.5,2.2352021460542324,over,win,49-56,0-5,70-85,False,False,False,Big Ten,Sun Belt,True
hist_gradient_boosting,1.5,2017,1,400933827,Alabama,Florida State,consensus,51.0,31.0,-20.0,3.095250332783529,over,loss,49-56,5-10,70-85,True,False,False,SEC,ACC,True
hist_gradient_boosting,1.5,2017,1,400933839,Middle Tennessee,Vanderbilt,consensus,58.0,34.0,-24.0,9.70009822677453,over,loss,56-63,5-10,50-70,False,False,False,Conference USA,SEC,True
hist_gradient_boosting,1.5,2017,1,400934497,Virginia Tech,West Virginia,consensus,55.0,55.0,0.0,3.9385821450490086,over,push,49-56,5-10,70-85,False,False,False,ACC,Big 12,True
hist_gradient_boosting,1.5,2017,1,400933840,Georgia Tech,Tennessee,consensus,54.5,83.0,28.5,5.775772011602527,over,win,49-56,5-10,70-85,True,False,False,ACC,SEC,True
hist_gradient_boosting,1.5,2017,2,400934503,South Alabama,Oklahoma State,consensus,67.5,51.0,-16.5,-4.427294435963565,under,win,63+,10-15,70-85,False,False,False,Sun Belt,Big 12,True
hist_gradient_boosting,1.5,2017,2,400935239,Purdue,Ohio,consensus,54.0,65.0,11.0,5.845687761141226,over,win,49-56,0-5,50-70,False,False,False,Big Ten,Mid-American,True
hist_gradient_boosting,1.5,2017,2,400934499,Iowa State,Iowa,consensus,48.5,85.0,36.5,-2.701795913725457,under,loss,42-49,5-10,50-70,False,False,False,Big 12,Big Ten,True
hist_gradient_boosting,1.5,2017,2,400934562,Army,Buffalo,consensus,53.5,38.0,-15.5,4.871119755991933,over,loss,49-56,5-10,50-70,False,False,False,FBS Independents,Mid-American,True
hist_gradient_boosting,1.5,2017,2,400935348,Wisconsin,Florida Atlantic,consensus,59.5,45.0,-14.5,8.039969363488302,over,loss,56-63,10-15,50-70,False,False,False,Big Ten,Conference USA,True
hist_gradient_boosting,1.5,2017,2,400935243,Michigan,Cincinnati,consensus,50.5,50.0,-0.5,-5.106617729678392,under,win,49-56,10-15,50-70,False,False,False,Big Ten,American Athletic,True
hist_gradient_boosting,1.5,2017,2,400934505,West Virginia,East Carolina,consensus,68.5,76.0,7.5,1.85084096290507,over,win,63+,5-10,50-70,False,False,False,Big 12,American Athletic,True
hist_gradient_boosting,1.5,2017,2,400937456,North Carolina,Louisville,consensus,65.5,82.0,16.5,1.550622721302224,over,win,63+,10-15,70-85,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2017,2,400935240,Duke,Northwestern,consensus,54.5,58.0,3.5,4.016903634098409,over,win,49-56,10-15,70-85,False,False,False,ACC,Big Ten,True
hist_gradient_boosting,1.5,2017,2,400934501,Kansas State,Charlotte,consensus,56.5,62.0,5.5,8.936856436635782,over,win,56-63,10-15,70-85,False,False,False,Big 12,Conference USA,True
hist_gradient_boosting,1.5,2017,2,400937453,Boston College,Wake Forest,consensus,45.5,44.0,-1.5,2.6503796569293416,over,loss,42-49,5-10,50-70,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2017,2,400935262,Colorado,Texas State,consensus,56.0,40.0,-16.0,1.5651302248923264,over,loss,49-56,5-10,85+,False,False,False,Pac-12,Sun Belt,True
hist_gradient_boosting,1.5,2017,2,400938605,Ball State,UAB,consensus,54.0,82.0,28.0,9.855761634507903,over,win,49-56,5-10,50-70,False,False,False,Mid-American,Conference USA,True
hist_gradient_boosting,1.5,2017,2,400941794,Navy,Tulane,consensus,49.5,44.0,-5.5,5.489179079386868,over,loss,49-56,5-10,70-85,False,False,False,American Athletic,American Athletic,True
hist_gradient_boosting,1.5,2017,2,400935245,Penn State,Pittsburgh,consensus,63.5,47.0,-16.5,8.649057554929515,over,loss,63+,5-10,50-70,False,False,False,Big Ten,ACC,True
hist_gradient_boosting,1.5,2017,2,400933841,Alabama,Fresno State,consensus,54.0,51.0,-3.0,-3.0506351627428168,under,win,49-56,10-15,70-85,False,False,False,SEC,Mountain West,True
hist_gradient_boosting,1.5,2017,2,400935347,Virginia,Indiana,consensus,56.0,51.0,-5.0,-8.180001846848766,under,win,49-56,5-10,50-70,False,False,False,ACC,Big Ten,True
hist_gradient_boosting,1.5,2017,2,400937459,Syracuse,Middle Tennessee,consensus,73.0,53.0,-20.0,-5.888247291596724,under,win,63+,10-15,50-70,True,False,False,ACC,Conference USA,True
hist_gradient_boosting,1.5,2017,2,400935244,Michigan State,Western Michigan,consensus,51.5,42.0,-9.5,-3.362202645061975,under,win,49-56,0-5,50-70,False,False,False,Big Ten,Mid-American,True
hist_gradient_boosting,1.5,2017,2,400935246,Rutgers,Eastern Michigan,consensus,51.5,29.0,-22.5,-4.008311537969796,under,win,49-56,10-15,50-70,False,False,False,Big Ten,Mid-American,True
hist_gradient_boosting,1.5,2017,2,400934504,Texas,San José State,consensus,63.0,56.0,-7.0,11.800684971579928,over,loss,56-63,5-10,70-85,False,False,False,Big 12,Mountain West,True
hist_gradient_boosting,1.5,2017,2,400933842,Arkansas,TCU,consensus,56.5,35.0,-21.5,-2.231380018554861,under,win,56-63,10-15,70-85,False,False,False,SEC,Big 12,True
hist_gradient_boosting,1.5,2017,2,400938602,Massachusetts,Old Dominion,consensus,60.5,24.0,-36.5,10.887122741562957,over,loss,56-63,10-15,50-70,False,False,False,FBS Independents,Conference USA,True
hist_gradient_boosting,1.5,2017,2,400934500,Kansas,Central Michigan,consensus,56.5,72.0,15.5,1.581249733072839,over,win,56-63,5-10,85+,False,False,False,Big 12,Mid-American,True
hist_gradient_boosting,1.5,2017,2,400941798,Tulsa,Louisiana,consensus,59.0,108.0,49.0,-6.112845774057524,under,loss,56-63,5-10,70-85,False,False,False,American Athletic,Sun Belt,True
hist_gradient_boosting,1.5,2017,2,400935264,Oregon,Nebraska,consensus,68.0,77.0,9.0,-3.129422086493825,under,loss,63+,0-5,70-85,False,False,False,Pac-12,Big Ten,True
hist_gradient_boosting,1.5,2017,2,400935261,UCLA,Hawai'i,consensus,63.5,79.0,15.5,4.171829467346039,over,win,63+,5-10,70-85,False,False,False,Pac-12,Mountain West,True
hist_gradient_boosting,1.5,2017,2,400937458,NC State,Marshall,consensus,55.0,57.0,2.0,2.4825436789653046,over,win,49-56,10-15,70-85,False,False,False,ACC,Conference USA,True
hist_gradient_boosting,1.5,2017,2,400933843,Clemson,Auburn,consensus,54.5,20.0,-34.5,-3.6132686305533426,under,win,49-56,5-10,70-85,False,False,False,ACC,SEC,True
hist_gradient_boosting,1.5,2017,2,400938601,SMU,North Texas,consensus,64.5,86.0,21.5,-6.9782831767894855,under,loss,63+,10-15,70-85,False,False,False,American Athletic,Conference USA,True
hist_gradient_boosting,1.5,2017,2,400933849,Louisiana Tech,Mississippi State,consensus,67.5,78.0,10.5,7.943195730123459,over,win,63+,5-10,70-85,False,False,False,Conference USA,SEC,True
hist_gradient_boosting,1.5,2017,2,400944834,New Mexico,New Mexico State,consensus,69.5,58.0,-11.5,-2.4072694037183724,under,win,63+,10-15,85+,False,False,False,Mountain West,Sun Belt,True
hist_gradient_boosting,1.5,2017,2,400938603,UTEP,Rice,consensus,55.5,45.0,-10.5,4.657313875719708,over,loss,49-56,10-15,85+,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2017,2,400935265,Oregon State,Minnesota,consensus,50.5,62.0,11.5,-5.981877453497676,under,loss,49-56,10-15,50-70,False,False,False,Pac-12,Big Ten,True
hist_gradient_boosting,1.5,2017,2,400935263,BYU,Utah,consensus,45.5,32.0,-13.5,-4.791257822199342,under,win,42-49,0-5,70-85,False,False,False,FBS Independents,Pac-12,True
hist_gradient_boosting,1.5,2017,2,400935267,Washington State,Boise State,consensus,58.0,91.0,33.0,-3.4885700266314377,under,loss,56-63,5-10,70-85,False,False,False,Pac-12,Mountain West,True
hist_gradient_boosting,1.5,2017,2,400935259,Arizona State,San Diego State,consensus,54.5,50.0,-4.5,5.3017307577701915,over,loss,49-56,10-15,85+,False,False,False,Pac-12,Mountain West,True
hist_gradient_boosting,1.5,2017,3,400945256,Boise State,New Mexico,consensus,56.5,42.0,-14.5,4.104154286394503,over,loss,56-63,5-10,70-85,False,False,False,Mountain West,Mountain West,True
hist_gradient_boosting,1.5,2017,3,400941799,South Florida,Illinois,consensus,55.5,70.0,14.5,5.482913683047614,over,win,49-56,0-5,70-85,False,True,False,American Athletic,Big Ten,True
hist_gradient_boosting,1.5,2017,3,400941800,Temple,Massachusetts,consensus,52.5,50.0,-2.5,3.8225959450275275,over,loss,49-56,5-10,70-85,False,False,False,American Athletic,FBS Independents,True
hist_gradient_boosting,1.5,2017,3,400935352,Michigan,Air Force,consensus,53.0,42.0,-11.0,4.612637240062548,over,loss,49-56,5-10,70-85,False,False,False,Big Ten,Mountain West,True
hist_gradient_boosting,1.5,2017,3,400934509,Pittsburgh,Oklahoma State,consensus,66.0,80.0,14.0,4.033592926469985,over,win,63+,0-5,70-85,False,False,False,ACC,Big 12,True
hist_gradient_boosting,1.5,2017,3,400935354,Nebraska,Northern Illinois,consensus,56.5,38.0,-18.5,-5.612772367108894,under,win,56-63,10-15,50-70,False,False,False,Big Ten,Mid-American,True
hist_gradient_boosting,1.5,2017,3,400935270,Memphis,UCLA,consensus,72.0,93.0,21.0,-1.758813501892452,under,loss,63+,0-5,70-85,False,False,False,American Athletic,Pac-12,True
hist_gradient_boosting,1.5,2017,3,400934517,Akron,Iowa State,consensus,63.0,55.0,-8.0,-2.555333633005266,under,win,56-63,0-5,70-85,False,False,False,Mid-American,Big 12,True
hist_gradient_boosting,1.5,2017,3,400937467,Virginia,UConn,consensus,51.0,56.0,5.0,-3.0754293405389315,under,loss,49-56,0-5,70-85,False,False,False,ACC,American Athletic,True
hist_gradient_boosting,1.5,2017,3,400934507,Ohio,Kansas,consensus,59.0,72.0,13.0,6.705806880175812,over,win,56-63,0-5,70-85,False,False,False,Mid-American,Big 12,True
hist_gradient_boosting,1.5,2017,3,400934506,Duke,Baylor,consensus,60.5,54.0,-6.5,3.4226362852118384,over,loss,56-63,0-5,70-85,False,False,False,ACC,Big 12,True
hist_gradient_boosting,1.5,2017,3,400935353,Minnesota,Middle Tennessee,consensus,49.5,37.0,-12.5,1.5144699370030343,over,loss,49-56,0-5,50-70,False,False,False,Big Ten,Conference USA,True
hist_gradient_boosting,1.5,2017,3,400934574,Boston College,Notre Dame,consensus,53.0,69.0,16.0,4.856669020196691,over,win,49-56,0-5,70-85,False,False,False,ACC,FBS Independents,True
hist_gradient_boosting,1.5,2017,3,400937466,Syracuse,Central Michigan,consensus,67.0,58.0,-9.0,3.667073744316512,over,loss,63+,0-5,70-85,True,False,False,ACC,Mid-American,True
hist_gradient_boosting,1.5,2017,3,400937464,Old Dominion,North Carolina,consensus,56.0,76.0,20.0,-3.3558621852468487,under,loss,49-56,5-10,70-85,False,False,False,Conference USA,ACC,True
hist_gradient_boosting,1.5,2017,3,400935351,Iowa,North Texas,consensus,52.0,45.0,-7.0,3.6585338752974264,over,loss,49-56,10-15,85+,False,False,False,Big Ten,Conference USA,True
hist_gradient_boosting,1.5,2017,3,400937468,East Carolina,Virginia Tech,consensus,60.5,81.0,20.5,3.8973391289263084,over,win,56-63,5-10,70-85,False,False,False,American Athletic,ACC,True
hist_gradient_boosting,1.5,2017,3,400934510,TCU,SMU,consensus,64.5,92.0,27.5,4.705404266322845,over,win,63+,10-15,85+,False,False,False,Big 12,American Athletic,True
hist_gradient_boosting,1.5,2017,3,400935349,BYU,Wisconsin,consensus,42.0,46.0,4.0,4.14232620539125,over,win,<=42,0-5,50-70,False,False,False,FBS Independents,Big Ten,True
hist_gradient_boosting,1.5,2017,3,400933860,Missouri,Purdue,consensus,76.0,38.0,-38.0,-5.015620203019703,under,win,63+,10-15,85+,False,False,False,SEC,Big Ten,True
hist_gradient_boosting,1.5,2017,3,400935274,Washington State,Oregon State,consensus,65.5,75.0,9.5,-1.6899260434310783,under,loss,63+,5-10,50-70,False,False,False,Pac-12,Pac-12,True
