filter_name,category,season,graded,wins,losses,hit_rate,net_units_1u_each,roi_per_1u
hgb_under_3p5_temp_le_50,weather,2024,15,9,6,0.6,2.1818181818181817,0.14545454545454545
hgb_under_3p5_temp_le_45,weather,2016,10,5,5,0.5,-0.4545454545454548,-0.045454545454545484
hgb_under_3p5_temp_le_45,weather,2017,19,11,8,0.5789473684210527,1.9999999999999996,0.10526315789473682
hgb_under_3p5_temp_le_45,weather,2018,25,14,11,0.56,1.727272727272727,0.06909090909090908
hgb_under_3p5_temp_le_45,weather,2019,19,11,8,0.5789473684210527,1.9999999999999996,0.10526315789473682
hgb_under_3p5_temp_le_45,weather,2020,15,6,9,0.4,-3.545454545454545,-0.23636363636363633
hgb_under_3p5_temp_le_45,weather,2021,35,13,22,0.37142857142857144,-10.181818181818183,-0.29090909090909095
hgb_under_3p5_temp_le_45,weather,2022,21,11,10,0.5238095238095238,-2.220446049250313e-16,-1.057355261547768e-17
hgb_under_3p5_temp_le_45,weather,2023,7,4,3,0.5714285714285714,0.6363636363636362,0.0909090909090909
hgb_under_3p5_temp_le_45,weather,2024,13,8,5,0.6153846153846154,2.2727272727272725,0.17482517482517482
hgb_under_3p5_temp_le_40,weather,2016,3,1,2,0.3333333333333333,-1.0909090909090908,-0.3636363636363636
hgb_under_3p5_temp_le_40,weather,2017,13,10,3,0.7692307692307693,6.090909090909091,0.46853146853146854
hgb_under_3p5_temp_le_40,weather,2018,14,6,8,0.42857142857142855,-2.545454545454545,-0.1818181818181818
hgb_under_3p5_temp_le_40,weather,2019,8,4,4,0.5,-0.36363636363636365,-0.045454545454545456
hgb_under_3p5_temp_le_40,weather,2020,10,5,5,0.5,-0.45454545454545425,-0.04545454545454543
hgb_under_3p5_temp_le_40,weather,2021,21,7,14,0.3333333333333333,-7.636363636363636,-0.3636363636363636
hgb_under_3p5_temp_le_40,weather,2022,13,7,6,0.5384615384615384,0.3636363636363633,0.027972027972027948
hgb_under_3p5_temp_le_40,weather,2023,4,2,2,0.5,-0.18181818181818188,-0.04545454545454547
hgb_under_3p5_temp_le_40,weather,2024,10,6,4,0.6,1.4545454545454541,0.14545454545454542
hgb_under_3p5_temp_le_35,weather,2016,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_temp_le_35,weather,2017,4,3,1,0.75,1.727272727272727,0.43181818181818177
hgb_under_3p5_temp_le_35,weather,2018,9,4,5,0.4444444444444444,-1.3636363636363633,-0.1515151515151515
hgb_under_3p5_temp_le_35,weather,2019,5,2,3,0.4,-1.1818181818181817,-0.23636363636363633
hgb_under_3p5_temp_le_35,weather,2020,7,4,3,0.5714285714285714,0.6363636363636365,0.09090909090909093
hgb_under_3p5_temp_le_35,weather,2021,9,3,6,0.3333333333333333,-3.2727272727272725,-0.3636363636363636
hgb_under_3p5_temp_le_35,weather,2022,11,5,6,0.45454545454545453,-1.4545454545454546,-0.1322314049586777
hgb_under_3p5_temp_le_35,weather,2023,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_temp_le_35,weather,2024,7,5,2,0.7142857142857143,2.5454545454545454,0.36363636363636365
hgb_under_3p5_precip_any,weather,2016,21,13,8,0.6190476190476191,3.818181818181818,0.1818181818181818
hgb_under_3p5_precip_any,weather,2017,22,11,11,0.5,-1.0,-0.045454545454545456
hgb_under_3p5_precip_any,weather,2018,24,14,10,0.5833333333333334,2.7272727272727266,0.1136363636363636
hgb_under_3p5_precip_any,weather,2019,15,9,6,0.6,2.1818181818181817,0.14545454545454545
hgb_under_3p5_precip_any,weather,2020,7,3,4,0.42857142857142855,-1.2727272727272725,-0.1818181818181818
hgb_under_3p5_precip_any,weather,2021,39,21,18,0.5384615384615384,1.09090909090909,0.027972027972027948
hgb_under_3p5_precip_any,weather,2022,14,9,5,0.6428571428571429,3.1818181818181817,0.22727272727272727
hgb_under_3p5_precip_any,weather,2023,13,5,8,0.38461538461538464,-3.454545454545454,-0.26573426573426573
hgb_under_3p5_precip_any,weather,2024,13,4,9,0.3076923076923077,-5.363636363636363,-0.41258741258741255
hgb_under_3p5_high_total_wind15,weather_total_combo,2016,9,5,4,0.5555555555555556,0.5454545454545454,0.0606060606060606
hgb_under_3p5_high_total_wind15,weather_total_combo,2017,18,10,8,0.5555555555555556,1.0909090909090908,0.0606060606060606
hgb_under_3p5_high_total_wind15,weather_total_combo,2018,13,3,10,0.23076923076923078,-7.2727272727272725,-0.5594405594405594
hgb_under_3p5_high_total_wind15,weather_total_combo,2019,3,1,2,0.3333333333333333,-1.0909090909090908,-0.3636363636363636
hgb_under_3p5_high_total_wind15,weather_total_combo,2020,3,1,2,0.3333333333333333,-1.0909090909090908,-0.3636363636363636
