card_strategy,base_strategy,legs,max_combos_per_week,no_overlap,season,week,weekly_rank,game_ids,matchups,results,result,units,avg_abs_pred_edge,min_abs_pred_edge,avg_market_residual
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2016,3,1,400868996|400869109,Mississippi State at LSU | Arizona State at UTSA,win|loss,loss,-1.0,9.812318540817675,9.395962686329131,-1.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2016,4,1,400869285|400869450,App State at Akron | Syracuse at UConn,loss|win,loss,-1.0,10.615309586616023,10.251238457098134,12.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2016,5,1,400869126|400869453,Arizona State at USC | Louisville at Clemson,win|loss,loss,-1.0,8.12765136166571,7.587294521387339,5.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2016,6,1,400868914|400869458,Army at Duke | Georgia Tech at Pittsburgh,win|loss,loss,-1.0,11.149770223914473,8.059107862308876,-3.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2016,7,1,400869541|400869223,Tulsa at Houston | Nevada at San José State,loss|win,loss,-1.0,7.621474454126027,6.686772161269504,-15.5
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2016,8,1,400869543|400869225,UCF at UConn | Hawai'i at Air Force,win|loss,loss,-1.0,14.458816770628516,13.050216980759185,-1.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2016,9,1,400869145|400869391,California at USC | Middle Tennessee at Florida International,win|loss,loss,-1.0,7.2016430554167465,6.519493782860732,5.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2016,10,1,400869477|400868930,Syracuse at Clemson | BYU at Cincinnati,win|win,win,2.6446280991735542,9.183059630158997,8.8466997028777,-23.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2016,11,1,400869691|400869485,Minnesota at Nebraska | Pittsburgh at Clemson,win|loss,loss,-1.0,7.9055816171310305,7.6174450794327235,8.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2016,12,1,400869623|400869332,Oklahoma State at TCU | Ball State at Toledo,win|win,win,2.6446280991735542,10.291447136705033,8.346077629700837,-22.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2016,13,1,400869169|400869252,UCLA at California | Boise State at Air Force,win|win,win,2.6446280991735542,8.300689772636359,7.640836055644723,-20.5
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2017,1,1,400933829|400941789,Georgia Southern at Auburn | UL Monroe at Memphis,win|loss,loss,-1.0,8.921358656667817,8.078854370504585,-3.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2017,2,1,400935347|400938601,Indiana at Virginia | North Texas at SMU,win|loss,loss,-1.0,7.579142511819126,6.9782831767894855,8.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2017,3,1,400934511|400944837,Texas at USC | Troy at New Mexico State,win|win,win,2.6446280991735542,9.208887786167546,7.876360114437367,-13.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2017,4,1,400938619|400937478,UTEP at New Mexico State | Wake Forest at App State,win|win,win,2.6446280991735542,8.842184170107853,8.14929718169768,-6.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2017,5,1,400938623|400935288,Middle Tennessee at Florida Atlantic | Washington at Oregon State,win|win,win,2.6446280991735542,8.3964678811957,8.194379931991115,-6.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2017,6,1,400944991|400938631,Eastern Michigan at Toledo | Western Kentucky at UTEP,win|win,win,2.6446280991735542,9.625809325142328,9.05253366177322,-24.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2017,7,1,400934530|400934526,TCU at Kansas State | Baylor at Oklahoma State,win|loss,loss,-1.0,8.574392710854779,7.355262618244676,-5.5
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2017,8,1,400934534|400934578,Oklahoma at Kansas State | USC at Notre Dame,loss|loss,loss,-1.0,8.912823480690598,8.278764872982686,11.5
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2017,9,1,400933901|400935394,Missouri at UConn | Penn State at Ohio State,win|loss,loss,-1.0,9.37970891043442,8.741134644995343,4.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2017,10,1,400945011|400933909,Ball State at Eastern Michigan | Florida at Missouri,loss|win,loss,-1.0,10.435195425111946,10.056224310532626,11.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2017,11,1,400933915|400937515,Louisiana at Ole Miss | NC State at Boston College,loss|win,loss,-1.0,6.915064836911801,6.3710620050521545,-9.5
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2017,12,1,400937520|400938895,Boston College at UConn | Massachusetts at BYU,loss|win,loss,-1.0,9.27166333244215,9.01744535965418,-10.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2017,13,1,400933931|400944881,Missouri at Arkansas | Georgia Southern at Louisiana,loss|loss,loss,-1.0,10.522206812070625,10.337035924397863,13.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2017,14,1,400955155|400944884,Miami at Clemson | Louisiana at App State,win|loss,loss,-1.0,4.893465624287673,4.89251881002951,6.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2018,1,1,401014975|401013328,Marshall at Miami (OH) | New Mexico State at Minnesota,loss|loss,loss,-1.0,9.064597506291637,8.93988013903594,10.5
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2018,2,1,401012732|401019482,Southern Utah at Oregon State | Cincinnati at Miami (OH),loss|win,loss,-1.0,12.066797639151133,10.757121646940714,-12.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2018,3,1,401022521|401012277,Prairie View A&M at UNLV | Alabama at Ole Miss,win|win,win,2.6446280991735542,11.248780389836076,10.806487259530236,-3.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2018,4,1,401012750|401022524,Arizona at Oregon State | Duquesne at Hawai'i,win|win,win,2.6446280991735542,16.522757577177288,15.795278851346596,-17.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2018,5,1,401012757|401021666,Oregon at California | Arkansas State at Georgia Southern,loss|win,loss,-1.0,9.206875003584459,9.093794766164327,1.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2018,6,1,401020752|401012302,Buffalo at Central Michigan | Vanderbilt at Georgia,loss|win,loss,-1.0,9.752596166805592,9.703565461640284,2.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2018,7,1,401012308|401020760,Ole Miss at Arkansas | Western Michigan at Bowling Green,loss|loss,loss,-1.0,9.18062043956418,8.394007588883538,6.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2018,8,1,401019511|401019512,UConn at South Florida | Houston at Navy,push|loss,loss,-1.0,7.890447173742295,7.497397817861,13.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2018,9,1,401019514|401021681,Cincinnati at SMU | Arkansas State at Louisiana,win|loss,loss,-1.0,9.525272420347893,8.084910338508367,8.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2018,10,1,401019520|401012328,Memphis at East Carolina | South Carolina at Ole Miss,loss|loss,loss,-1.0,11.047836970086191,10.52632031888351,28.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2018,11,1,401015042|401013333,North Texas at Old Dominion | Purdue at Minnesota,win|win,win,2.6446280991735542,10.008430887640191,9.853134087456985,-4.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2018,12,1,401022564|401019530,UNLV at Hawai'i | Memphis at SMU,win|win,win,2.6446280991735542,12.049543702468842,11.930091102322976,-19.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2018,13,1,401012797|401013447,Oregon at Oregon State | New Mexico State at Liberty,win|win,win,2.6446280991735542,13.732190084094169,13.337796308937508,-12.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2018,14,1,401056701|401099853,Louisiana at App State | Stanford at California,win|win,win,2.6446280991735542,6.411146379238486,6.35195809827183,-7.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2019,1,1,401119253|401110720,UAlbany at Central Michigan | Duke at Alabama,loss|win,loss,-1.0,8.367746942715572,6.403135483926735,1.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2019,2,1,401112140|401114251,UTEP at Texas Tech | Marshall at Boise State,win|win,win,2.6446280991735542,4.720800461336751,4.575818261174213,-30.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2019,3,1,401114234|401119263,Hawai'i at Washington | Akron at Central Michigan,loss|loss,loss,-1.0,7.0842474455049675,6.4212749906851645,18.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2019,4,1,401112462|401114340,Western Michigan at Syracuse | New Mexico State at New Mexico,loss|loss,loss,-1.0,7.798856495382173,7.452089413809183,28.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2019,5,1,401119270|401114356,Buffalo at Miami (OH) | Akron at Massachusetts,loss|loss,loss,-1.0,8.02744242608939,6.904310340849589,6.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2019,6,1,401119273|401114274,Eastern Michigan at Central Michigan | Massachusetts at Florida International,loss|win,loss,-1.0,8.486965307890856,7.9177615879881085,-10.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2019,7,1,401114204|401114343,Utah at Oregon State | New Mexico State at Central Michigan,win|loss,loss,-1.0,6.0456386982178305,5.737717018560503,6.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2019,8,1,401114169|401114287,Arizona at USC | UTEP at Florida International,win|win,win,2.6446280991735542,6.429924581311511,6.186081554573796,-8.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2019,9,1,401119290|401121957,Eastern Michigan at Toledo | App State at South Alabama,loss|win,loss,-1.0,7.431166480720262,7.085071887526886,0.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2019,10,1,401119295|401114303,Northern Illinois at Central Michigan | UTEP at North Texas,loss|loss,loss,-1.0,8.585062650212073,8.322154622379749,14.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2019,11,1,401117900|401117543,UCF at Tulsa | San José State at Hawai'i,win|loss,loss,-1.0,6.147828986385537,5.211814484908005,0.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2019,12,1,401114172|401114161,Arizona at Oregon | Arizona State at Oregon State,win|loss,loss,-1.0,5.9433944908244785,5.281791269793742,-7.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2019,13,1,401121973|401119305,Texas State at App State | Eastern Michigan at Northern Illinois,win|loss,loss,-1.0,8.276114389327327,8.177177735682193,1.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2019,14,1,401112524|401114324,North Carolina at NC State | Middle Tennessee at Western Kentucky,win|loss,loss,-1.0,8.605279704438264,8.129977515735622,2.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2019,15,1,401132982|401132979,Miami (OH) at Central Michigan | Hawai'i at Boise State,win|win,win,2.6446280991735542,6.749034297724725,5.767467042625848,-16.5
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2020,3,1,401207120|401215302,SMU at North Texas | Texas State at UL Monroe,loss|win,loss,-1.0,5.842403674351582,5.452643689808407,12.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2020,4,1,401212536|401237033,UCF at East Carolina | Georgia at Arkansas,loss|win,loss,-1.0,8.289407426230396,5.387125072715547,-2.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2020,5,1,401237094|401212531,Arkansas at Mississippi State | Tulsa at UCF,win|win,win,2.6446280991735542,10.864573386355394,9.563423861518768,-21.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2020,6,1,401236005|401215308,Texas at Oklahoma | Texas State at Troy,loss|win,loss,-1.0,5.7304099627788565,5.203659514967027,9.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2020,7,1,401212537|401250215,UCF at Memphis | Massachusetts at Georgia Southern,loss|win,loss,-1.0,6.558887162464736,6.129452175486091,0.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2020,8,1,401247293|401212524,Nebraska at Ohio State | Tulane at UCF,win|loss,loss,-1.0,11.407512958971129,10.340622955786127,6.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2020,9,1,401249002|401237117,Nevada at UNLV | Georgia at Kentucky,win|win,win,2.6446280991735542,8.080257188395453,7.63497734321739,-14.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2020,10,1,401253924|401249009,Arkansas State at Louisiana | Utah State at Nevada,win|win,win,2.6446280991735542,8.502664692222123,6.989002910643157,-18.5
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2020,11,1,401215331|401234642,Texas State at Georgia Southern | Wake Forest at North Carolina,loss|loss,loss,-1.0,10.616133250221854,9.014195295024852,35.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2020,12,1,401249019|401247326,San Diego State at Nevada | Indiana at Ohio State,loss|loss,loss,-1.0,6.039788972602452,5.290328460943844,5.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2020,13,1,401212513|401207191,SMU at East Carolina | North Texas at UTSA,loss|win,loss,-1.0,10.076159214189307,9.314580346701412,8.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2020,14,1,401249879|401248781,Eastern Michigan at Western Michigan | Western Carolina at North Carolina,loss|win,loss,-1.0,7.890233320510136,5.651024167398783,8.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2020,15,1,401259671|401249428,Coastal Carolina at Troy | Utah at Colorado,loss|loss,loss,-1.0,6.071766101153118,5.4806156363327005,18.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2020,16,1,401265699|401247349,Air Force at Army | Northwestern at Ohio State,win|win,win,2.6446280991735542,6.574817677359412,5.924679706324995,-22.5
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2021,1,1,401281950|401282174,Central Michigan at Missouri | Marshall at Navy,win|loss,loss,-1.0,7.9914158586393444,7.442074427183878,4.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2021,2,1,401282623|401282189,Boston College at Massachusetts | Houston at Rice,loss|loss,loss,-1.0,7.12262146795368,7.105230492691958,8.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2021,3,1,401309852|401282076,USC at Washington State | Mississippi State at Memphis,win|win,win,2.6446280991735542,9.615864207218847,8.359754948533167,-2.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2021,4,1,401282204|401309554,Middle Tennessee at Charlotte | San José State at Western Michigan,loss|win,loss,-1.0,8.864728242380433,7.4479487325095,-5.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2021,5,1,401282650|401308835,Duke at North Carolina | Central Michigan at Miami (OH),win|win,win,2.6446280991735542,10.65228568479753,10.561617223047495,-20.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2021,6,1,401309616|401282769,Coastal Carolina at Arkansas State | Maryland at Ohio State,win|loss,loss,-1.0,8.09766420600164,7.61957217363565,4.5
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2021,7,1,401282826|401309568,Army at Wisconsin | Ball State at Eastern Michigan,win|loss,loss,-1.0,8.940704630815898,7.857085430480277,5.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2021,8,1,401310729|401309624,San José State at UNLV | Louisiana at Arkansas State,loss|win,loss,-1.0,10.1736115512612,9.866321829818377,-6.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2021,9,1,401310731|401282675,Hawai'i at Utah State | Boston College at Syracuse,loss|win,loss,-1.0,7.002587397715784,6.999238158339502,-4.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2021,10,1,401310253|401309581,Army at Air Force | Central Michigan at Western Michigan,win|loss,loss,-1.0,9.90038672703138,8.676609505682412,2.5
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2021,11,1,401309587|401309585,Ball State at Northern Illinois | Toledo at Bowling Green,win|loss,loss,-1.0,9.477921555036605,8.435900312699735,7.5
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2021,12,1,401282786|401282261,Michigan State at Ohio State | Marshall at Charlotte,win|loss,loss,-1.0,7.880229535258199,7.846528787660583,3.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2021,13,1,401282153|401310752,Vanderbilt at Tennessee | UNLV at Air Force,loss|loss,loss,-1.0,8.074026782977977,8.073783572843544,7.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2021,14,1,401387250|401282156,USC at California | Western Kentucky at UTSA,win|loss,loss,-1.0,7.694393702464744,6.864293312729115,-2.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2022,1,1,401426530|401403966,Charlotte at Florida Atlantic | TCU at Colorado,win|win,win,2.6446280991735542,5.799564825165772,5.537506880135425,-6.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2022,2,1,401405079|401411108,Arkansas State at Ohio State | Boston College at Virginia Tech,win|win,win,2.6446280991735542,7.296612106990148,7.267986175286344,-9.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2022,3,1,401403992|401415217,Fresno State at USC | Air Force at Wyoming,win|win,win,2.6446280991735542,7.396485461636098,6.902690341334574,-12.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2022,4,1,401404078|401403998,TCU at SMU | UCLA at Colorado,loss|loss,loss,-1.0,7.4597502500463655,6.554256476011887,4.5
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2022,5,1,401415188|401403904,Brown at Rhode Island | Eastern Washington at Florida,win|win,win,2.6446280991735542,6.699469570159279,5.837180726987314,-10.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2022,6,1,401404089|401404090,TCU at Kansas | Texas at Oklahoma,win|win,win,2.6446280991735542,8.025856274500605,6.605242146813482,-8.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2022,7,1,401404094|401416623,Kansas at Oklahoma | Ohio at Western Michigan,loss|win,loss,-1.0,7.171736800648192,6.659350657300339,6.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2022,8,1,401404099|401413230,West Virginia at Texas Tech | Eastern Washington at Cal Poly,win|win,win,2.6446280991735542,8.033051771329704,7.035625688309225,-28.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2022,9,1,401404103|401411148,TCU at West Virginia | Wake Forest at Louisville,loss|loss,loss,-1.0,7.442727181892356,7.204555514705928,2.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2022,10,1,401404141|401404030,Air Force at Army | Oregon at Colorado,win|win,win,2.6446280991735542,8.913271763835608,7.945650392809189,-12.0
